date,ust1,ust2,ust5,ust10,ust5vs2,ust10vs2
20150123,0.2031384146,0.529769515,1.3116485639,1.7874189474,0.7818790489,1.2576494324
20150126,0.1862404023,0.5342506668,1.3422796206,1.8158392749,0.8080289538,1.2815886081
20150127,0.1805414146,0.5265692812,1.3366444981,1.8123370232,0.8100752169,1.285767742
20150128,0.1873289481,0.4755373273,1.2416948736,1.7101481967,0.7661575463,1.2346108694
20150129,0.1941574763,0.483530054,1.2687653212,1.7411266912,0.7852352672,1.2575966372
20150130,0.228204498,0.4617145189,1.1566364756,1.590430865,0.6949219567,1.1287163461
20150202,0.1943494932,0.4739397064,1.1770346525,1.6127153209,0.7030949461,1.1387756145
20150203,0.2204987216,0.5198967951,1.2906679582,1.7435156778,0.7707711631,1.2236188827
20150204,0.2116969219,0.4897201811,1.2480657774,1.6976071651,0.7583455963,1.207886984
20150205,0.2184888454,0.5282003504,1.3018265678,1.7595548462,0.7736262174,1.2313544958
20150206,0.2959394018,0.662626875,1.4764090829,1.9061577185,0.8137822079,1.2435308435
20150209,0.2658254366,0.66615676,1.5074775077,1.9155288686,0.8413207477,1.2493721086
20150210,0.249063826,0.6628394478,1.5116162701,1.9316934334,0.8487768223,1.2688539856
20150211,0.2560796225,0.6730341814,1.543511998,1.9631827619,0.8704778166,1.2901485805
20150212,0.2431861786,0.6329757637,1.4913602173,1.9381975811,0.8583844536,1.3052218174
20150213,0.2502248128,0.6625164054,1.5371380585,1.997070481,0.8746216531,1.3345540756
20150217,0.2383138116,0.6841617673,1.612957351,2.0799971226,0.9287955837,1.3958353553
20150218,0.2251477181,0.6008900568,1.5178783263,2.0264917849,0.9169882695,1.4256017281
20150219,0.2281852997,0.62671421,1.5753737262,2.0529312067,0.9486595162,1.4262169967
20150220,0.2394046566,0.6584924438,1.5902749596,2.0572254785,0.9317825158,1.3987330347
20150223,0.2446329566,0.6129860103,1.5420509622,2.0082828658,0.9290649519,1.3952968555
20150224,0.2271225129,0.560419772,1.4551493917,1.9270090974,0.8947296197,1.3665893254
20150225,0.2260778291,0.568685341,1.4527284685,1.9125863219,0.8840431275,1.3439009809
20150226,0.2541095077,0.6104724608,1.525020396,1.9688252019,0.9145479352,1.3583527411
20150227,0.2970448379,0.6406477517,1.5013876678,1.9423349045,0.8607399161,1.3016871528
20150302,0.2821503285,0.6771683152,1.5767847248,2.0227719457,0.8996164096,1.3456036305
20150303,0.2836044232,0.6894330043,1.5973994598,2.0567189981,0.9079664555,1.3672859938
20150304,0.2695733304,0.6672448153,1.5869542793,2.0482060202,0.919709464,1.3809612049
20150305,0.2710003729,0.6488394377,1.5724147575,2.0477894819,0.9235753198,1.3989500442
20150306,0.3191829229,0.7456836903,1.6907462343,2.1750019035,0.945062544,1.4293182132
20150309,0.2964297139,0.6981417578,1.6470067124,2.1145601495,0.9488649546,1.4164183917
20150310,0.2900740423,0.683503862,1.6061222569,2.0619328052,0.9226183949,1.3784289432
20150311,0.2955342117,0.6843059269,1.6013884276,2.030426508,0.9170825007,1.3461205811
20150312,0.3010256434,0.6618639846,1.5925428458,2.0387853434,0.9306788612,1.3769213588
20150313,0.3184700204,0.6703961947,1.5853351216,2.0316089307,0.9149389269,1.361212736
20150316,0.3112848634,0.6532862171,1.549711885,1.9938988277,0.8964256679,1.3406126106
20150317,0.341022347,0.663803661,1.5449469559,1.9725932497,0.8811432949,1.3087895887
20150318,0.2903037145,0.5611641079,1.3813345211,1.8496901398,0.8201704132,1.2885260319
20150319,0.3161036136,0.6125819797,1.4590819723,1.8925765253,0.8464999926,1.2799945456
20150320,0.3420595794,0.5898150696,1.393738024,1.8594093472,0.8039229544,1.2695942776
20150323,0.3062999902,0.5722169036,1.3719061089,1.8300237066,0.7996892053,1.257806803
20150324,0.2956100378,0.5689404788,1.341740285,1.7873635465,0.7727998062,1.2184230677
20150325,0.2971983024,0.5853497892,1.3974315664,1.8397289633,0.8120817772,1.2543791741
20150326,0.3029218671,0.586027282,1.4360804679,1.9047701524,0.8500531859,1.3187428704
20150327,0.3169567862,0.5807803608,1.4156542212,1.8808654173,0.8348738604,1.3000850565
20150330,0.2802330931,0.5669353464,1.3855413585,1.857395251,0.8186060121,1.2904599046
20150331,0.3028226861,0.5711196797,1.3629355476,1.9122548369,0.7918158679,1.3411351572
20150401,0.2895640725,0.5334513631,1.3161183668,1.8470759719,0.7826670037,1.3136246088
20150402,0.3071120271,0.5602807754,1.3486028852,1.9010264179,0.7883221098,1.3407456425
20150403,0.2744409141,0.5263042569,1.2654020861,1.8316118969,0.7390978292,1.30530764
20150406,0.2650996157,0.5155106758,1.3182566035,1.886299357,0.8027459277,1.3707886812
20150407,0.263255425,0.5233660546,1.3337781286,1.8742461,0.810412074,1.3508800454
20150408,0.2457083105,0.5465696547,1.3615232699,1.8931113237,0.8149536152,1.346541669
20150409,0.26347055,0.5660101866,1.4064540371,1.9482729401,0.8404438505,1.3822627535
20150410,0.2773897632,0.5893584372,1.4041583495,1.9361548109,0.8147999123,1.3467963737
20150413,0.2718671517,0.5555496187,1.3760315766,1.9170928292,0.8204819579,1.3615432105
20150414,0.2580333595,0.5403573559,1.3508741143,1.8886220225,0.8105167584,1.3482646666
20150415,0.2401210805,0.5251266065,1.3281658767,1.8782627192,0.8030392702,1.3531361127
20150416,0.2421708228,0.5137298496,1.3119756783,1.8799493959,0.7982458287,1.3662195463
20150417,0.2724065447,0.5449726689,1.3186000911,1.8567001341,0.7736274222,1.3117274652
20150420,0.2423702885,0.5496279793,1.3254526644,1.8780912852,0.7758246851,1.3284633059
20150421,0.2403853583,0.5420819014,1.3370095885,1.8987535101,0.7949276871,1.3566716087
20150422,0.2547214707,0.5814276513,1.3969511728,1.9688950458,0.8155235215,1.3874673945
20150423,0.2363807654,0.5582386351,1.3700187525,1.9463030532,0.8117801174,1.3880644181
20150424,0.246681559,0.5506712278,1.3168880137,1.8986664598,0.7662167859,1.347995232
20150427,0.2365158941,0.5416200869,1.3385283195,1.9115551479,0.7969082326,1.369935061
20150428,0.2594080425,0.5714439833,1.4027847513,1.9932298653,0.831340768,1.421785882
20150429,0.2365846939,0.5717383753,1.4210735362,2.0281928455,0.8493351609,1.4564544702
20150430,0.2754353086,0.5947477001,1.4286231146,2.0194415372,0.8338754145,1.4246938371
20150501,0.2999135785,0.6256900064,1.4988263139,2.1020504062,0.8731363075,1.4763603998
20150504,0.2579549292,0.631155926,1.504341099,2.1312946508,0.873185173,1.5001387248
20150505,0.2632329762,0.647025666,1.5503930368,2.1703625685,0.9033673708,1.5233369025
20150506,0.2763302061,0.6476050817,1.5883810251,2.2283521623,0.9407759434,1.5807470806
20150507,0.2777842303,0.6577862898,1.5672724654,2.1686639544,0.9094861756,1.5108776646
20150508,0.2831633454,0.6103322647,1.4937071875,2.1349605881,0.8833749228,1.5246283234
20150511,0.2876331403,0.6389439313,1.601179939,2.2653893072,0.9622360077,1.6264453759
20150512,0.2812170434,0.6201904339,1.5668335153,2.2358459097,0.9466430814,1.6156554758
20150513,0.27476486,0.5955884891,1.5703700819,2.2790067219,0.9747815928,1.6834182328
20150514,0.2682762804,0.5709289928,1.5097091964,2.226103814,0.9387802036,1.6551748212
20150515,0.281725838,0.567530552,1.4639270391,2.136955881,0.8963964871,1.569425329
20150518,0.2741839015,0.5923249347,1.5369269809,2.2245293094,0.9446020462,1.6322043747
20150519,0.2756822436,0.6435737073,1.6032664274,2.2821186349,0.9596927201,1.6385449276
20150520,0.2609779538,0.5972571634,1.5522449022,2.239894139,0.9549877388,1.6426369756
20150521,0.2543179502,0.5938655252,1.5078943363,2.1826167701,0.9140288111,1.5887512449
20150522,0.3046943116,0.6414160524,1.5560234999,2.202339772,0.9146074475,1.5609237196
20150526,0.2781689091,0.6279955918,1.5188797673,2.1328573429,0.8908841755,1.5048617511
20150527,0.2755774553,0.6305395487,1.5240653187,2.1222067592,0.89352577,1.4916672105
20150528,0.2854193879,0.5915852844,1.5011021257,2.1302480297,0.9095168413,1.5386627453
20150529,0.3013728095,0.6126813612,1.4881044527,2.0757760731,0.8754230915,1.4630947119
20150601,0.3159656052,0.6443500508,1.5434380226,2.1294014163,0.8990879718,1.4850513655
20150602,0.3234647021,0.64539823,1.6004843547,2.2133301868,0.9550861247,1.5679319568
20150603,0.311771939,0.6675503767,1.6806556614,2.3090508948,1.0131052847,1.6415005181
20150604,0.3385895055,0.6571071885,1.6399158632,2.240774138,0.9828086747,1.5836669495
20150605,0.3462159191,0.7082171266,1.740059839,2.3378454467,1.0318427124,1.6296283201
20150608,0.3420409216,0.6614075489,1.7077515471,2.3157473115,1.0463439982,1.6543397626
20150609,0.3575891888,0.7070040877,1.7573171536,2.3632630391,1.0503130659,1.6562589514
20150610,0.3693028928,0.7197881596,1.7888793297,2.4057576231,1.0690911701,1.6859694635
20150611,0.369276364,0.6957148165,1.7280487158,2.3019862499,1.0323338993,1.6062714334
20150612,0.3850385161,0.7221288209,1.7447295229,2.3115242738,1.022600702,1.5893954529
20150615,0.3651881194,0.694422014,1.7024080408,2.2758824468,1.0079860268,1.5814604328
20150616,0.3611574596,0.6799260958,1.6597341267,2.2331069233,0.9798080309,1.5531808275
20150617,0.357103756,0.6575680416,1.6253253623,2.2370458571,0.9677573207,1.5794778155
20150618,0.3329554166,0.6429895533,1.6254610817,2.2444484558,0.9824715284,1.6014589025
20150619,0.3328231123,0.6087714526,1.5795553297,2.1745467118,0.9707838771,1.5657752592
20150622,0.3364824868,0.6650253228,1.6705729001,2.2852750581,1.0055475773,1.6202497353
20150623,0.320068852,0.6838970992,1.6988590221,2.3241088104,1.0149619229,1.6402117112
20150624,0.3403196912,0.6494663172,1.6708940092,2.2890614457,1.021427692,1.6395951285
20150625,0.3197237046,0.6624276541,1.7025256199,2.323041557,1.0400979658,1.6606139029
20150626,0.3483118141,0.7071515769,1.7392233712,2.3859235502,1.0320717943,1.6787719733
20150629,0.3770680061,0.6231228626,1.6054622677,2.2394049946,0.9823394051,1.616282132
20150630,0.3848129702,0.6414186965,1.6448795118,2.3383846339,1.0034608153,1.6969659374
20150701,0.3236498795,0.6811923191,1.6987892319,2.4072348486,1.0175969128,1.7260425295
20150702,0.3350542825,0.6288480228,1.6253304769,2.3652580724,0.9964824541,1.7364100496
20150706,0.315364072,0.5803523511,1.5515794092,2.2738578096,0.9712270581,1.6935054585
20150707,0.2880124058,0.5739458442,1.5417725708,2.2429265372,0.9678267266,1.668980693
20150708,0.2839069335,0.5288568946,1.4837933975,2.1803912729,0.9549365029,1.6515343783
20150709,0.2836885881,0.5727017691,1.5833199854,2.3059603124,1.0106182163,1.7332585433
20150710,0.3148432758,0.628356091,1.6526623962,2.3854922032,1.0243063052,1.7571361122
20150713,0.3302696647,0.667669323,1.7132273496,2.4360648024,1.0455580266,1.7683954794
20150714,0.3063766887,0.6144398764,1.6562873943,2.3857794937,1.0418475179,1.7713396173
20150715,0.2982628229,0.6119143655,1.6294150288,2.3374957263,1.0175006633,1.7255813608
20150716,0.3220200695,0.6524626713,1.6593244194,2.3366621484,1.0068617481,1.6841994771
20150717,0.3379146246,0.6578292154,1.6738527194,2.3313606238,1.016023504,1.6735314084
20150720,0.3780892586,0.6937366613,1.711063713,2.359287556,1.0173270517,1.6655508947
20150721,0.3538373649,0.6676109497,1.6579886967,2.3092633248,0.990377747,1.6416523751
20150722,0.3294493533,0.7086279516,1.6766311862,2.3102092548,0.9680032346,1.6015813032
20150723,0.3456463913,0.6903609768,1.639038629,2.2541616727,0.9486776522,1.5638006959
20150724,0.3782847993,0.6779951121,1.6250759282,2.2470968472,0.9470808161,1.5691017351
20150727,0.3042536973,0.6446823025,1.5685096058,2.2028825972,0.9238273033,1.5582002947
20150728,0.3206129056,0.6740382059,1.594415314,2.2365904115,0.9203771081,1.5625522056
20150729,0.3122015493,0.6755374523,1.6171166009,2.2730957603,0.9415791486,1.597558308
20150730,0.3369993772,0.7010386871,1.6161733541,2.2482143135,0.915134667,1.5471756264
20150731,0.3962657065,0.6769457842,1.5408356896,2.1012206096,0.8638899054,1.4242748254
20150803,0.3696112345,0.6740847264,1.53215619,2.0631643688,0.8580714636,1.3890796424
20150804,0.3966512448,0.7529720294,1.615225275,2.1404742858,0.8622532456,1.3875022564
20150805,0.4161053816,0.7411503864,1.6600548676,2.1757519117,0.9189044812,1.4346015253
20150806,0.3929656791,0.7137993593,1.6244870754,2.1386136815,0.9106877161,1.4248143222
20150807,0.4280914897,0.7232374583,1.5825217542,2.0794198454,0.8592842959,1.3561823871
20150810,0.4129495166,0.7283329839,1.6221300798,2.1418484506,0.8937970959,1.4135154667
20150811,0.4170324334,0.6793335965,1.5366969478,2.0576557521,0.8573633513,1.3783221556
20150812,0.3935014359,0.6848784772,1.5332530155,2.064314149,0.8483745383,1.3794356718
20150813,0.4173485932,0.7158633789,1.5861013262,2.1119128221,0.8702379473,1.3960494432
20150814,0.4333936437,0.7351946575,1.6068547507,2.1234954245,0.8716600932,1.388300767
20150817,0.4179919981,0.7187477448,1.5755914051,2.0873275026,0.8568436603,1.3685797578
20150818,0.4302067797,0.7303105477,1.5850658239,2.1121184696,0.8547552762,1.3818079219
20150819,0.4142908544,0.6847026404,1.5058402153,2.0493976941,0.8211375749,1.3646950537
20150820,0.3942455086,0.6725508256,1.4814497846,1.9876846028,0.808898959,1.3151337772
20150821,0.4024435946,0.624808549,1.4361763071,1.9598979666,0.8113677581,1.3350894176
20150824,0.3782847993,0.5938875683,1.3774989134,1.9329732547,0.7836113451,1.3390856864
20150825,0.3947287779,0.6430949966,1.4334211046,1.9987692439,0.790326108,1.3556742473
20150826,0.3948271838,0.6765600691,1.494399909,2.1046707503,0.8178398399,1.4281106812
20150827,0.3866800888,0.6901960292,1.5070722441,2.1114118123,0.8168762149,1.4212157831
20150828,0.4115689242,0.7238545552,1.519766105,2.110480118,0.7959115498,1.3866255628
20150831,0.4505936599,0.7759154505,1.5834604581,2.1398580443,0.8075450076,1.3639425938
20150901,0.4245549583,0.7453744501,1.5290192686,2.0791889947,0.7836448185,1.3338145446
20150902,0.4330021399,0.7438534122,1.5510017689,2.1103580545,0.8071483567,1.3665046423
20150903,0.406775553,0.7306766213,1.5268031113,2.0867249601,0.79612649,1.3560483388
20150904,0.4500391455,0.7446886978,1.5073817323,2.0579063507,0.7626930345,1.3132176529
20150908,0.4533854692,0.7659346063,1.5539898163,2.1065018353,0.78805521,1.340567229
20150909,0.4306918601,0.7801023886,1.5728929141,2.1174754442,0.7927905255,1.3373730556
20150910,0.4472169426,0.7570298577,1.5838186993,2.1386473861,0.8267888416,1.3816175284
20150911,0.4598915322,0.7280139339,1.5450856888,2.1128037199,0.8170717549,1.384789786
20150914,0.4704899999,0.7528810193,1.5425677543,2.1015834722,0.789686735,1.3487024529
20150915,0.4793865218,0.8224937803,1.6419344503,2.2041862866,0.81944067,1.3816925063
20150916,0.5283840994,0.8289713331,1.6465174563,2.210349926,0.8175461232,1.3813785929
20150917,0.4933194119,0.7007450941,1.5175808123,2.1085920757,0.8168357182,1.4078469816
20150918,0.4298855784,0.6951665464,1.4851989266,2.0600116624,0.7900323802,1.364845116
20150921,0.4160747975,0.7221149731,1.533982912,2.1196050761,0.8118679389,1.397490103
20150922,0.4087037462,0.6886356663,1.4661998046,2.0506224329,0.7775641383,1.3619867666
20150923,0.3890423341,0.7089398255,1.4835113197,2.0664730481,0.7745714942,1.3575332226
20150924,0.3815505508,0.6793503592,1.4526645652,2.0445238164,0.773314206,1.3651734572
20150925,0.427404049,0.6956934425,1.481226338,2.0764990168,0.7855328955,1.3808055743
20150928,0.388423956,0.6666508427,1.427139068,2.0078611389,0.7604882253,1.3412102962
20150929,0.3808187935,0.6408345813,1.3850343091,1.9637036053,0.7441997278,1.322869024
20150930,0.3931863508,0.6367366593,1.3740001002,2.025771538,0.7372634409,1.3890348787
20151001,0.3900589406,0.6582837131,1.3800146079,2.0266535245,0.7217308948,1.3683698114
20151002,0.3215587377,0.5966747864,1.3132275488,1.9849896536,0.7165527624,1.3883148672
20151005,0.3463620045,0.6148401406,1.3581083419,2.0458754883,0.7432682013,1.4310353477
20151006,0.3547233851,0.6073137128,1.3387441236,2.0223630772,0.7314304108,1.4150493644
20151007,0.3514372666,0.6465256596,1.3796859596,2.0572614206,0.7331603,1.410735761
20151008,0.3442240004,0.6487763372,1.4064180809,2.0922938441,0.7576417437,1.4435175069
20151009,0.3840151492,0.6529881409,1.4092985662,2.0783007435,0.7563104253,1.4253126026
20151013,0.3471870911,0.6247501813,1.3634172966,2.033787803,0.7386671153,1.4090376217
20151014,0.3318878926,0.5621035749,1.2835373609,1.9624436431,0.721433786,1.4003400682
20151015,0.3364352333,0.6115034924,1.3388482318,2.0085188409,0.7273447394,1.3970153485
20151016,0.3490059124,0.6235921469,1.3528560699,2.0216084349,0.729263923,1.398016288
20151019,0.3387567505,0.594696255,1.3374764727,2.0129148078,0.7427802177,1.4182185528
20151020,0.3514804726,0.6326150007,1.3899101292,2.0584069419,0.7572951285,1.4257919412
20151021,0.3561652253,0.6229651355,1.3575743968,2.0129342904,0.7346092613,1.3899691549
20151022,0.3323971224,0.6013561638,1.3540399892,2.0164375259,0.7526838254,1.4150813621
20151023,0.3533745817,0.6474229742,1.4178504803,2.0769085271,0.7704275061,1.4294855529
20151026,0.3594195262,0.6423417664,1.397647958,2.0444982543,0.7553061916,1.4021564879
20151027,0.3807311574,0.6185949639,1.370016326,2.0278675707,0.7514213621,1.4092726068
20151028,0.37317435,0.707219126,1.4857002576,2.0911264651,0.7784811316,1.3839073391
20151029,0.4320616389,0.725731475,1.5339904604,2.1610072489,0.8082589854,1.4352757739
20151030,0.4991707902,0.7522307661,1.5436131919,2.1291585479,0.7913824258,1.3769277818
20151102,0.4896074699,0.7787776401,1.5787217595,2.159421998,0.7999441194,1.3806443579
20151103,0.5094902117,0.7889617896,1.6141324313,2.1977267908,0.8251706417,1.4087650012
20151104,0.5410950326,0.8420287262,1.6609776116,2.2138439629,0.8189488854,1.3718152367
20151105,0.510800284,0.8445343158,1.6609281022,2.2201589879,0.8163937864,1.3756246721
20151106,0.5815042166,0.9017950493,1.7665479996,2.3117936639,0.8647529503,1.4099986146
20151109,0.6155088869,0.8840752861,1.7796294604,2.3310188845,0.8955541743,1.4469435984
20151110,0.6322250647,0.8807592161,1.7584063762,2.3265901646,0.8776471601,1.4458309485
20151112,0.6382193433,0.8780434701,1.7469723041,2.3087007763,0.868928834,1.4306573062
20151113,0.6352839167,0.8411535821,1.6849577279,2.2628356262,0.8438041458,1.4216820441
20151116,0.610355401,0.8527463837,1.6881116523,2.2666581288,0.8353652686,1.4139117451
20151117,0.61132387,0.8572944367,1.6913430361,2.26493314,0.8340485994,1.4076387033
20151118,0.6122979559,0.879747244,1.7142012018,2.2722133681,0.8344539578,1.3924661241
20151119,0.6132777079,0.896297284,1.6978177271,2.2461880305,0.8015204431,1.3498907465
20151120,0.6223670394,0.9268670929,1.7092461723,2.261555836,0.7823790794,1.3346887431
20151123,0.6172543751,0.9229225173,1.6895050374,2.2374748793,0.7665825201,1.314552362
20151124,0.6346622025,0.9175870478,1.6829150182,2.2357447001,0.7653279704,1.3181576523
20151125,0.6316133014,0.920274579,1.6894368643,2.229518524,0.7691622853,1.309243945
20151127,0.6420073499,0.9055226445,1.6713163059,2.2170679301,0.7657936614,1.3115452856
20151130,0.7163095469,0.9518031424,1.6834534692,2.1833894948,0.7316503268,1.2315863524
20151201,0.7147254347,0.934596925,1.6238767184,2.1245573829,0.6892797934,1.1899604579
20151202,0.7285949446,0.9638663306,1.6702624565,2.1591953088,0.7063961259,1.1953289782
20151203,0.7192832283,0.9854621194,1.7700861532,2.2918883356,0.7846240338,1.3064262162
20151204,0.7876807343,0.9876694074,1.7489517807,2.2546042846,0.7612823733,1.2669348772
20151207,0.7559936932,0.9669851829,1.7113785927,2.2095376397,0.7443934098,1.2425524568
20151208,0.7859469328,0.9770005092,1.6950744937,2.1966786388,0.7180739845,1.2196781296
20151209,0.8002979506,0.9674618952,1.6787662514,2.1923756667,0.7113043562,1.2249137715
20151210,0.7909982203,0.9931968365,1.7125546765,2.2066133965,0.71935784,1.21341656
20151211,0.765784735,0.9228024441,1.5897341989,2.1049786679,0.6669317548,1.1821762238
20151214,0.7812740707,1.0002221557,1.6908982813,2.1972338188,0.6906761256,1.1970116631
20151215,0.7998682525,1.0163166931,1.7361700871,2.2451607916,0.719853394,1.2288440985
20151216,0.8024775511,1.0582026733,1.7897358293,2.2803641698,0.731533156,1.2221614965
20151217,0.7647603864,1.0486559685,1.7440325915,2.2064482505,0.695376623,1.157792282
20151218,0.7794189505,1.0152650328,1.7138155343,2.1899845881,0.6985505015,1.1747195553
20151221,0.7586186358,1.014204896,1.7060531163,2.1777551426,0.6918482203,1.1635502466
20151222,0.7366045248,1.0444578468,1.7401179422,2.2170787061,0.6956600954,1.1726208593
20151223,0.7472876369,1.0488104102,1.7481445283,2.2414659555,0.6993341181,1.1926555453
20151224,0.7498033415,1.053175657,1.7480161274,2.2292384158,0.6948404704,1.1760627588
20151228,0.7641806602,1.0667351688,1.7458652523,2.2162394285,0.6791300835,1.1495042597
20151229,0.7834940891,1.0913390767,1.8096851526,2.2926200423,0.7183460759,1.2012809656
20151230,0.7777834683,1.0755950298,1.8030175848,2.2832194772,0.727422555,1.2076244474
20151231,0.8286810029,1.0614366417,1.7635542278,2.2564801414,0.7021175861,1.1950434997
20160104,0.8179730542,1.0853394514,1.736680314,2.2275235918,0.6513408626,1.1421841404
20160105,0.8035982496,1.0734139713,1.7139627742,2.2231353794,0.6405488029,1.1497214081
20160106,0.7852487081,1.0381624309,1.6449818046,2.1576003418,0.6068193737,1.1194379109
20160107,0.7902452364,1.0183782947,1.6015998576,2.1314731959,0.5832215629,1.1130949012
20160108,0.7756765891,0.9927132816,1.559852082,2.1045306932,0.5671388004,1.1118174116
20160111,0.7709957969,0.9895100628,1.5967999209,2.1600999581,0.6072898581,1.1705898953
20160112,0.7720596438,0.9773582989,1.5406502255,2.0922411855,0.5632919266,1.1148828866
20160113,0.7492898474,0.9612616735,1.5322602995,2.0792030347,0.570998626,1.1179413612
20160114,0.71444654,0.9549210902,1.5079615791,2.0756959108,0.5530404889,1.1207748206
20160115,0.7073697013,0.9211047789,1.4661973561,2.0238085756,0.5450925772,1.1027037967
20160119,0.6786590747,0.9387407807,1.4977293453,2.0443107508,0.5589885646,1.1055699701
20160120,0.630883322,0.877045312,1.4320187125,1.9718725223,0.5549734005,1.0948272103
20160121,0.6518721124,0.8823882948,1.4585707091,2.0208811749,0.5761824143,1.1384928801
20160122,0.6852100949,0.931302375,1.4963528059,2.0415621579,0.5650504309,1.1102597829
20160125,0.6466699463,0.8999421303,1.4502711406,1.9913222122,0.5503290103,1.0913800819
20160126,0.672139977,0.8735135745,1.4402155042,1.9835054986,0.5667019297,1.1099919241
20160127,0.6729586217,0.8549897614,1.4189923645,1.9903318273,0.5640026031,1.1353420659
20160128,0.6530516256,0.8523737226,1.4105181894,1.9670172973,0.5581444668,1.1146435747
20160129,0.6774105919,0.8099798155,1.3575211901,1.9116189778,0.5475413746,1.1016391623
20160201,0.6771385874,0.8297437471,1.4005746699,1.9363627339,0.5708309228,1.1066189868
20160202,0.6551328201,0.7465595223,1.2960806514,1.8307382255,0.5495211291,1.0841787032
20160203,0.648461219,0.7517505857,1.3129729366,1.8670864417,0.5612223509,1.115335856
20160204,0.6417531862,0.7299753086,1.2668831675,1.831882451,0.5369078589,1.1019071424
20160205,0.673854651,0.7583164007,1.2790290647,1.8268499775,0.520712664,1.0685335768
20160208,0.6223822742,0.7042922225,1.2021384762,1.7343126176,0.4978462537,1.0300203951
20160209,0.5880255188,0.7211009947,1.1922253459,1.7147046541,0.4711243512,0.9936036594
20160210,0.5928484799,0.7185345702,1.1634567654,1.6553426518,0.4449221952,0.9368080816
20160211,0.5661181209,0.6770757241,1.1692382764,1.6410138358,0.4921625523,0.9639381117
20160212,0.5827811435,0.7601451654,1.249077055,1.7413468145,0.4889318896,0.9812016491
20160216,0.5743146428,0.7225732692,1.2488203373,1.7630356567,0.5262470681,1.0404623875
20160217,0.5872260941,0.7710105252,1.2958938044,1.8069747355,0.5248832792,1.0359642103
20160218,0.5841031928,0.7252446196,1.224162111,1.7187320731,0.4989174914,0.9934874535
20160219,0.6092377494,0.7738250329,1.2569468962,1.7345721086,0.4831218633,0.9607470757
20160222,0.6040257623,0.7859886806,1.2619273214,1.7354138759,0.4759386408,0.9494251953
20160223,0.5968192567,0.7577208403,1.2265486376,1.7097715693,0.4688277973,0.952050729
20160224,0.6182632117,0.7630843524,1.2435392907,1.7371403477,0.4804549383,0.9740559953
20160225,0.6110552863,0.7347159807,1.2065571197,1.7034649313,0.471841139,0.9687489506
20160226,0.6697944564,0.8037001365,1.2823972604,1.7507609989,0.4786971239,0.9470608624
20160229,0.7092114531,0.7897199335,1.2562630216,1.7211883444,0.4665430881,0.9314684109
20160301,0.7417056538,0.8544119676,1.358549006,1.8104634578,0.5041370384,0.9560514902
20160302,0.7395578367,0.8538510079,1.3820024985,1.82652082,0.5281514906,0.9726698121
20160303,0.7102410237,0.8629308952,1.3864517366,1.8200091587,0.5235208414,0.9570782635
20160304,0.7274454891,0.8797647926,1.4147481322,1.8605056531,0.5349833396,0.9807408605
20160307,0.7247170141,0.9189303381,1.4553172987,1.8866748294,0.5363869606,0.9677444913
20160308,0.7224861173,0.8737575045,1.3737621312,1.8135506388,0.5000046267,0.9397931343
20160309,0.7123533302,0.8868358403,1.4164579123,1.8565625228,0.529622072,0.9697266825
20160310,0.7179868715,0.9291955219,1.4720848211,1.9147356472,0.5428892992,0.9855401253
20160311,0.7633332277,0.9521689918,1.5166901672,1.9632172571,0.5645211754,1.0110482653
20160314,0.7488498435,0.9528283693,1.5143539099,1.9356346883,0.5615255406,0.982806319
20160315,0.750656692,0.9582885828,1.5189326721,1.944095441,0.5606440893,0.9858068582
20160316,0.7122288943,0.8772570539,1.4079850594,1.8918012024,0.5307280055,1.0145441485
20160317,0.6856964687,0.8786838075,1.4012818863,1.8709985405,0.5225980788,0.992314733
20160318,0.6873358901,0.852540876,1.367378456,1.850933812,0.51483758,0.998392936
20160321,0.6800679596,0.8705834839,1.4064801254,1.8925208072,0.5358966415,1.0219373233
20160322,0.6858032552,0.8858792998,1.4366987777,1.9181211333,0.5508194779,1.0322418335
20160323,0.6792570423,0.8575742966,1.3834044563,1.8519476643,0.5258301597,0.9943733677
20160324,0.6932583643,0.8709047688,1.4055736853,1.8756726687,0.5346689165,1.0047678999
20160328,0.6917696467,0.8586859289,1.3898739768,1.8565305196,0.5311880479,0.9978445907
20160329,0.6433464876,0.772168789,1.2947929213,1.7757112988,0.5226241323,1.0035425098
20160330,0.6239723731,0.7534734845,1.265589377,1.793259558,0.5121158925,1.0397860735
20160331,0.65034888,0.7464321687,1.218146271,1.7602204193,0.4717141023,1.0137882506
20160401,0.6549468982,0.7397927425,1.2301187468,1.7637097318,0.4903260043,1.0239169893
20160404,0.6223305909,0.7582447742,1.21915748,1.7551703049,0.4609127058,0.9969255307
20160405,0.6113398986,0.736170435,1.1857761229,1.7112213633,0.4496056879,0.9750509283
20160406,0.5963888219,0.7487632659,1.2071361411,1.7465947775,0.4583728752,0.9978315116
20160407,0.5735355175,0.7150317937,1.1487244579,1.678597373,0.4336926642,0.9635655793
20160408,0.6015359812,0.7198894019,1.1669201326,1.7087022697,0.4470307307,0.9888128678
20160411,0.5757470958,0.7151259597,1.1683797399,1.7165227575,0.4532537802,1.0013967978
20160412,0.5921725729,0.7491886991,1.2259104025,1.7658261578,0.4767217034,1.0166374587
20160413,0.5888041795,0.7580292189,1.2363964349,1.7563308526,0.478367216,0.9983016337
