date,low,high,close,volume,open
2003-05-01,90.55,92.42,91.99,346300,91.95
2003-05-02,91.55,93.45,93.19,304500,91.55
2003-05-05,92.89,93.71,93.05,692300,93.46
2003-05-06,93.08,94.37,93.86,389700,93.15
2003-05-07,93.05,94.08,93.33,302700,93.32
2003-05-08,92.32,93.3,92.5,144300,92.6
2003-05-09,92.66,93.8,93.77,332600,92.77
2003-05-12,93.35,95.12,94.9,282400,93.5
2003-05-13,94.31,95.16,94.72,271600,94.64
2003-05-14,94,95.27,94.54,294400,95.27
2003-05-15,94.31,95.27,95.16,227600,95
2003-05-16,94.3,95.43,94.95,229200,94.93
2003-05-19,92.4,94.25,92.73,153300,94.25
2003-05-20,91.6,93.02,92.42,510700,92.75
2003-05-21,91.97,94.22,92.72,1754100,92.22
2003-05-22,92.82,94.05,93.52,200800,92.98
2003-05-23,93.16,94.02,93.78,138000,93.59
2003-05-27,93.19,95.83,95.47,687400,93.33
2003-05-28,95.52,96.46,95.74,369700,95.9
2003-05-29,95,96.74,95.49,786700,95.99
2003-05-30,95.97,97.02,96.99,2277700,95.99
2003-06-02,97.09,98.45,97.4,838500,97.61
2003-06-03,96.95,97.87,97.7,161200,97.29
2003-06-04,97.66,99.36,99.23,178700,97.79
2003-06-05,98.41,99.69,99.69,318500,98.68
2003-06-06,99.23,101.48,99.42,1971600,100.48
2003-06-09,97.82,99.09,98.34,1774900,98.95
2003-06-10,98.26,99.29,99.29,278900,98.55
2003-06-11,98.86,100.38,100.34,2808900,99.1
2003-06-12,99.75,100.85,100.7,225300,100.63
2003-06-13,99.01,100.8,99.58,1177800,100.73
2003-06-16,99.59,101.36,101.36,262000,99.68
2003-06-17,100.92,101.8,101.36,1127000,101.8
2003-06-18,100.67,101.78,101.25,228600,101.1
2003-06-19,99.49,101.35,99.68,402900,101.31
2003-06-20,99.42,100.47,99.42,1176900,100.34
2003-06-23,97.95,99.51,98.46,592800,99.45
2003-06-24,98.22,99.07,98.6,156500,98.34
2003-06-25,97.59,99.42,97.59,506500,98.65
2003-06-26,97.71,98.96,98.79,297900,97.71
2003-06-27,97.7,99.19,97.78,923300,98.77
2003-06-30,97.6,98.7,97.78,291400,98.49
2003-07-01,96.5,98.62,98.62,256400,97.34
2003-07-02,98.63,99.8,99.8,327800,98.63
2003-07-03,98.546,99.85,98.75,240500,98.97
2003-07-07,99.79,100.95,100.75,251700,99.81
2003-07-08,100.21,101.28,101.23,1202600,100.4
2003-07-09,100.12,101.43,100.61,207400,101.04
2003-07-10,98.68,100.06,99.37,167800,99.88
2003-07-11,99.49,100.4,100.26,112700,99.58
2003-07-14,100.05,101.88,100.7,2191700,101.34
2003-07-15,100.06,101.48,100.51,145500,101.48
2003-07-16,99.28,100.88,100.03,222600,100.88
2003-07-17,98.23,99.56,98.6,166100,99.28
2003-07-18,98.56,99.83,99.6,104500,99.04
2003-07-21,97.9,99.5,98.25,112500,99.5
2003-07-22,97.96,99.41,99.22,135500,98.64
2003-07-23,98.37,99.42,99.32,452700,99.1
2003-07-24,98.42,100.34,98.59,124800,99.97
2003-07-25,98.17,100.29,100.26,150200,98.68
2003-07-28,99.7,100.46,99.93,302700,100.33
2003-07-29,98.81,100.29,99.49,117400,100.19
2003-07-30,99,99.62,99.17,174100,99.62
2003-07-31,99.17,100.92,99.46,268100,99.17
2003-08-01,98.31,99.31,98.53,139000,99.31
2003-08-04,97.13,98.99,98.6,160700,98.4
2003-08-05,96.45,98.58,96.55,3450100,98.57
2003-08-06,96.5,98.05,97.07,1125900,96.66
2003-08-07,96.83,98.04,98.04,137500,97.1
2003-08-08,97.92,98.51,98.3,310700,98.31
2003-08-11,98.02,99.04,98.74,135500,98.3
2003-08-12,98.49,99.64,99.64,215600,98.8
2003-08-13,98.61,99.84,99.12,243400,99.82
2003-08-14,98.56,99.74,99.49,191100,99.2
2003-08-15,99.25,99.8,99.55,51300,99.5
2003-08-18,99.82,100.6,100.48,332000,100.03
2003-08-19,99.98,100.88,100.83,162900,100.61
2003-08-20,100.23,100.94,100.51,125300,100.23
2003-08-21,100.54,101.55,100.84,106100,100.98
2003-08-22,99.8,101.75,99.89,133400,101.71
2003-08-25,99.35,99.94,99.9,84600,99.89
2003-08-26,98.98,100.35,100.21,111400,99.63
2003-08-27,99.94,100.34,100.22,242200,100.13
2003-08-28,99.77,101.02,100.76,143500,100.53
2003-08-29,100.56,101.49,101.33,222700,100.68
2003-09-02,101.13,102.91,102.91,735600,101.8
2003-09-03,102.85,103.57,103.39,773200,103.07
2003-09-04,102.8,103.57,103.5,156300,103.2
2003-09-05,102.49,103.52,102.95,120700,103.02
2003-09-08,103.15,103.92,103.75,151800,103.17
2003-09-09,102.76,103.49,102.99,198600,103.45
2003-09-10,101.59,102.77,102.07,215500,102.69
2003-09-11,101.93,102.79,102.24,1175000,102.29
2003-09-12,101.42,102.65,102.57,179600,102.07
2003-09-15,101.58,102.28,101.72,197400,102.28
2003-09-16,101.95,103.27,103.22,168600,101.95
2003-09-17,102.7,103.44,103.03,388800,103.17
2003-09-18,102.9,104.35,104.23,128600,103.08
2003-09-19,103.5,104.26,103.75,458200,104.26
2003-09-22,102.07,102.95,102.62,214100,102.87
2003-09-23,102.4,103.33,103.03,209700,102.78
2003-09-24,101.15,103.24,101.15,710800,103.2
2003-09-25,100.29,101.92,100.29,182500,101.55
2003-09-26,99.94,100.71,99.99,1004600,100.49
2003-09-29,99.82,100.99,100.93,208800,100.38
2003-09-30,99.26,100.57,99.9,1169400,100.55
2003-10-01,100.2,102.09,102.08,291100,100.2
2003-10-02,101.81,102.54,102.49,170800,101.98
2003-10-03,103.26,104.31,103.4,331700,103.66
2003-10-06,103.29,104,103.9,86600,103.51
2003-10-07,102.92,104.28,104.28,249800,103.19
2003-10-08,103.47,104.38,104.01,291800,104.38
2003-10-09,103.97,105.19,104.36,1907000,104.86
2003-10-10,104,104.49,104.26,306100,104.36
2003-10-13,104.62,105.32,105,418800,104.8
2003-10-14,104.48,105.33,105.33,128900,104.89
2003-10-15,104.7,105.88,105.02,206800,105.77
2003-10-16,104.79,105.67,105.5,154800,104.92
2003-10-17,104.05,105.56,104.33,163400,105.56
2003-10-20,103.99,105.04,105.04,110200,104.56
2003-10-21,104.66,105.29,104.95,127700,104.89
2003-10-22,103.2,104.2,103.62,261500,103.98
2003-10-23,102.92,103.91,103.37,233500,103.14
2003-10-24,102.24,103.58,103.58,255100,102.94
2003-10-27,103.3,104.18,103.63,1805400,103.67
2003-10-28,103.8,105.05,105.01,150900,103.84
2003-10-29,104.69,105.38,105.24,651100,104.69
2003-10-30,104.85,105.82,105.46,289500,105.82
2003-10-31,105.27,105.75,105.3,505700,105.41
2003-11-03,105.8,106.67,106.03,202173,105.92
2003-11-04,105.59,106.27,105.76,299015,106.03
2003-11-05,104.99,105.97,105.92,204800,105.58
2003-11-06,105.18,106.5,106.5,156700,105.51
2003-11-07,105.7,106.74,105.7,312800,106.71
2003-11-10,105.02,105.86,105.28,161500,105.85
2003-11-11,104.87,105.36,105.1,131700,105.05
2003-11-12,105.26,106.45,106.34,110000,105.37
2003-11-13,105.85,106.57,106.45,274500,106.1
2003-11-14,105.39,106.91,105.52,449900,106.5
2003-11-17,104.1,105.15,105,248100,104.91
2003-11-18,103.9,105.48,103.93,172700,105.2
2003-11-19,104,105.03,104.82,192300,104.16
2003-11-20,103.88,105.28,103.88,184200,104.09
2003-11-21,103.74,104.38,104.32,135200,104.38
2003-11-24,104.77,105.8,105.56,185200,104.85
2003-11-25,105.55,106.43,106.03,349900,105.71
2003-11-26,105.49,106.48,106.4,239500,106.42
2003-11-28,106.3,106.7,106.58,649600,106.38
2003-12-01,106.86,107.74,107.63,859900,106.99
2003-12-02,107.2,107.78,107.4,220800,107.45
2003-12-03,107.2,108.1,107.24,299400,107.79
2003-12-04,107.04,107.74,107.62,571400,107.2
2003-12-05,106.69,107.52,106.88,312600,107.23
2003-12-08,106.71,107.66,107.56,201000,106.71
2003-12-09,106.6,107.98,106.74,190300,107.98
2003-12-10,106.05,106.98,106.83,194800,106.88
2003-12-11,106.82,108.13,108.01,449400,106.82
2003-12-12,107.5,108.25,108.2,177600,108.08
2003-12-15,107.08,108.69,107.14,1003500,108.69
2003-12-16,107.08,107.85,107.74,809600,107.17
2003-12-17,107.35,108.05,108.05,1496100,107.67
2003-12-18,107.93,109.25,109.25,1041200,108.12
2003-12-19,108.66,109.38,108.91,2212600,109.35
2003-12-22,108.85,109.71,109.71,612000,109
2003-12-23,109.41,109.94,109.76,513100,109.55
2003-12-24,109.46,109.88,109.65,816800,109.59
2003-12-26,109.75,110.09,109.79,232900,109.87
2003-12-29,110.15,111.23,111.19,2913700,110.25
2003-12-30,110.88,111.3,111.23,873700,111.19
2003-12-31,110.9,111.58,111.22,347800,111.24
2004-01-02,110.81,112.22,111.35,522800,111.63
2004-01-05,111.66,112.54,112.44,1258000,111.83
2004-01-06,112.17,112.79,112.62,1132500,112.27
2004-01-07,111.98,113.01,113.01,772500,112.57
2004-01-08,112.82,113.45,113.41,1514700,113.15
2004-01-09,112.36,113.49,112.48,1120300,112.9
2004-01-12,112.45,113.3,113.3,518700,112.67
2004-01-13,111.82,113.27,112.62,366500,113.24
2004-01-14,112.74,113.64,113.61,316200,112.85
2004-01-15,112.81,114.1,113.82,816300,113.62
2004-01-16,113.7,114.35,114.33,750700,114.04
2004-01-20,113.88,115,114.25,860500,114.61
2004-01-21,113.75,115.2,115.06,694100,114.23
2004-01-22,114.64,115.4,114.89,453000,115.23
2004-01-23,114,115.38,114.38,648700,115
2004-01-26,114.37,116,115.97,691800,114.51
2004-01-27,114.73,115.93,114.79,238800,115.93
2004-01-28,113,115.32,113.44,351900,115.05
2004-01-29,112.635,113.9,113.59,625500,113.72
2004-01-30,113.16,113.72,113.61,735300,113.57
2004-02-02,113.19,114.67,114.03,201000,113.74
2004-02-03,113.56,114.14,113.98,198700,113.79
2004-02-04,112.87,113.74,112.95,575900,113.29
2004-02-05,112.87,113.56,113.2,923200,113.25
2004-02-06,113.25,114.71,114.51,579700,113.55
2004-02-09,114.35,114.9,114.59,391900,114.671
2004-02-10,114.36,115.17,114.87,296200,114.43
2004-02-11,114.75,116.42,116.12,543000,114.94
2004-02-12,115.64,116.26,115.71,216100,116.08
2004-02-13,114.91,116.2,115.18,219900,115.95
2004-02-17,115.82,116.47,116.28,693600,115.99
2004-02-18,115.44,116.3,115.63,236600,116.3
2004-02-19,115.23,116.48,115.33,204300,116.48
2004-02-20,114.42,115.55,115,244500,115.46
2004-02-23,114.25,115.3,114.67,207900,115.3
2004-02-24,113.95,115.04,114.51,354400,114.39
2004-02-25,114.47,115.09,114.96,158700,114.54
2004-02-26,114.41,115.36,114.9,291800,114.78
2004-02-27,114.84,115.77,115.04,484500,115.22
2004-03-01,115.33,116.38,116.21,311400,115.49
2004-03-02,115.31,116.25,115.59,585800,115.96
2004-03-03,115.04,115.89,115.72,361700,115.42
2004-03-04,115.61,116.16,116.1,482800,115.79
2004-03-05,115.41,117,116.47,274100,115.43
2004-03-08,114.98,116.64,114.98,759100,116.31
2004-03-09,114.29,115.19,114.59,412500,115.15
2004-03-10,112.7,114.74,112.7,401500,114.7
2004-03-11,111.11,113.29,111.12,540100,112.3
2004-03-12,111.62,112.72,112.61,399000,111.84
2004-03-15,110.97,112.3,111.34,1322100,112.24
2004-03-16,110.9,112.06,111.86,335900,111.86
2004-03-17,112.23,113.32,113.01,358900,112.23
2004-03-18,112,113.39,113.06,572000,112.61
2004-03-19,111.5,112.94,111.57,637500,112.89
2004-03-22,109.57,110.96,110.14,367100,110.81
2004-03-23,109.83,110.8,109.96,1597400,110.55
2004-03-24,108.48,110.52,109.9,484600,110.1
2004-03-25,110.25,111.7,111.46,403300,110.45
2004-03-26,111.27,112.22,111.49,592000,111.45
2004-03-29,111.73,112.73,112.64,1012800,111.81
2004-03-30,112.29,113.1,113.08,1593100,112.46
2004-03-31,112.45,113.44,113.23,681300,113.03
2004-04-01,113.22,113.91,113.84,427000,113.22
2004-04-02,114,114.87,114.71,723400,114.82
2004-04-05,114.47,115.43,115.35,1178800,114.63
2004-04-06,114.72,115.2,115.04,347300,114.75
2004-04-07,114.2,115,114.72,745900,115
2004-04-08,113.78,115.45,114.46,333600,115.45
2004-04-12,114.64,115.1,114.83,1277200,114.69
2004-04-13,113.12,115.24,113.34,218900,115.24
2004-04-14,112.61,113.65,113.47,260800,112.78
2004-04-15,112.47,113.82,112.96,552100,113.3
2004-04-16,113.12,114.07,113.86,199500,113.52
2004-04-19,113.37,114.01,113.94,350300,113.55
2004-04-20,111.9,114.33,111.99,356300,114.06
2004-04-21,111.91,112.95,112.71,2824800,112.31
2004-04-22,112.5,114.73,114.23,294900,112.5
2004-04-23,113.91,114.58,114.49,269700,114.45
2004-04-26,113.64,114.93,114.32,1216300,114.61
2004-04-27,114.07,115.14,114.36,360800,114.32
2004-04-28,112.58,113.79,112.89,322700,113.75
2004-04-29,111.21,113.34,111.87,289900,112.76
2004-04-30,110.96,112.38,111.11,429800,111.99
2004-05-03,111.46,112.29,112.19,450000,111.46
2004-05-04,111.73,113.23,112.43,392000,112.28
2004-05-05,112.24,112.93,112.7,673900,112.36
2004-05-06,111.08,112.4,111.92,222700,112.13
2004-05-07,110.1,112.2,110.1,567500,111.33
2004-05-10,108.39,109.74,108.88,806200,109.44
2004-05-11,109.35,110.09,109.76,255100,109.46
2004-05-12,108.13,110.49,110.49,329000,109.68
2004-05-13,109.65,110.81,110.02,277100,109.89
2004-05-14,109.33,110.73,110.07,197800,110.2
2004-05-17,108.5,109.5,109.12,658000,108.84
2004-05-18,109.38,109.97,109.62,342200,109.55
2004-05-19,109.24,111.21,109.24,282800,110.6
2004-05-20,109.17,109.91,109.68,645300,109.5
2004-05-21,109.55,110.57,109.92,191300,110.05
2004-05-24,109.74,110.77,110.32,1301800,110.6
2004-05-25,109.62,112.01,111.8,477400,109.91
2004-05-26,111.56,112.27,112.27,250700,111.73
2004-05-27,112.14,113,112.93,194400,112.64
2004-05-28,112.44,112.97,112.97,761300,112.83
2004-06-01,111.95,113.42,112.73,192300,112.56
2004-06-02,112.53,113.44,113.2,419900,112.97
2004-06-03,112.23,113.15,112.23,196900,112.9
2004-06-04,112.79,113.58,113.01,268900,113.12
2004-06-07,113.49,114.75,114.69,179400,113.49
2004-06-08,114.25,114.95,114.95,488300,114.45
2004-06-09,113.8,114.66,113.89,247100,114.58
2004-06-10,114.01,114.38,114.38,292000,114.13
2004-06-14,112.91,113.89,113.25,296700,113.89
2004-06-15,113.64,114.51,114.05,439300,113.94
2004-06-16,113.79,114.27,114,119600,114.12
2004-06-17,113.43,114.09,113.87,324800,113.96
2004-06-18,113.7,114.7,114.16,412500,113.79
2004-06-21,113.63,114.53,113.63,459300,114.22
2004-06-22,113.14,114.26,114.26,1236700,113.63
2004-06-23,113.9,115.3,115.2,657000,113.93
2004-06-24,114.67,115.36,114.86,1089800,115.03
2004-06-25,114.19,115.31,114.23,211300,114.73
2004-06-28,113.48,114.65,113.48,350200,114.52
2004-06-29,113.51,114.19,113.98,861200,113.59
2004-06-30,113.7,114.8,114.57,1489100,114.05
2004-07-01,112.69,114.43,112.98,708900,114.39
2004-07-02,112.7,113.3,112.99,2920200,113.22
2004-07-06,111.73,112.49,111.94,482600,112.41
2004-07-07,111.85,112.6,112.27,143100,111.92
2004-07-08,111.3,112.32,111.53,398200,111.88
2004-07-09,111.48,112,111.71,787800,111.8
2004-07-12,111.13,112.04,111.82,621000,111.9
2004-07-13,111.7,112,111.92,210700,111.84
2004-07-14,111.174,112.36,111.64,189800,111.27
2004-07-15,110.75,111.89,110.75,699100,111.79
2004-07-16,110.51,111.67,110.76,292400,111.62
2004-07-19,110.06,110.99,110.37,1301300,110.72
2004-07-20,110.36,111.72,111.72,563200,110.46
2004-07-21,109.5,112.07,109.6,497200,111.9
2004-07-22,108.84,110.41,110.01,331600,109.39
2004-07-23,108.8,109.71,109.07,1677100,109.56
2004-07-26,108.24,109.42,108.78,321700,109.29
2004-07-27,109.04,110.11,109.8,577200,109.14
2004-07-28,108.62,110.32,110.12,723400,109.58
2004-07-29,110.04,110.84,110.59,395800,110.48
2004-07-30,110.17,110.98,110.98,270700,110.41
2004-08-02,110.23,111.36,111.06,201000,110.23
2004-08-03,110.26,111.08,110.29,341400,110.89
2004-08-04,109.76,110.77,110.22,229900,109.93
2004-08-05,108.3,110.32,108.39,318500,110.28
2004-08-06,106.69,107.93,106.95,498500,107.67
2004-08-09,106.88,107.47,107.05,255200,107.08
2004-08-10,107.32,108.45,108.15,337600,107.32
2004-08-11,107.17,108.35,108.22,172100,107.67
2004-08-12,106.77,107.97,107.03,375400,107.55
2004-08-13,106.64,107.35,107.26,449700,107.17
2004-08-16,107.16,108.64,108.3,190400,107.23
2004-08-17,108.59,109.23,108.98,212900,108.67
2004-08-18,108.5,110.16,110.12,243900,108.5
2004-08-19,109.23,110.03,109.78,276100,109.84
2004-08-20,109.57,110.68,110.46,561700,109.7
2004-08-23,110.19,110.78,110.29,174900,110.62
2004-08-24,109.9,110.77,110.25,368000,110.74
2004-08-25,109.92,111.32,111.06,1051000,110.29
2004-08-26,110.92,111.34,111.12,435300,110.98
2004-08-27,110.01,111.67,111.5,470800,110.01
2004-08-30,110.63,111.35,110.64,183000,111.15
2004-08-31,110.18,111.2,111.2,332400,110.75
2004-09-01,110.53,111.66,111.34,292600,111.04
2004-09-02,111.3,112.71,112.61,227900,111.42
2004-09-03,112.09,112.81,112.19,229700,112.46
2004-09-07,112.19,113.16,112.96,460300,112.73
2004-09-08,112.34,113.08,112.62,180700,112.65
2004-09-09,112.11,112.88,112.47,120000,112.62
2004-09-10,112.18,113.29,113.02,199900,112.49
2004-09-13,113.08,113.75,113.58,196300,113.34
2004-09-14,113.27,113.75,113.74,592500,113.5
2004-09-15,112.75,113.29,112.82,121200,113.28
2004-09-16,113,113.4,113.23,472300,113.05
2004-09-17,113.21,113.84,113.57,448100,113.47
2004-09-20,112.79,113.49,113,798400,113.1
2004-09-21,113.09,113.97,113.5,357900,113.15
2004-09-22,112,112.96,112.08,388300,112.96
2004-09-23,111.45,112.19,111.49,209800,112.19
2004-09-24,111.64,112.22,111.97,225300,111.7
2004-09-27,110.63,111.21,110.83,355500,111.09
2004-09-28,110.5,111.57,111.41,175900,110.98
2004-09-29,111.06,111.89,111.89,578000,111.18
2004-09-30,111.33,111.95,111.8,475300,111.58
2004-10-01,112.29,113.69,113.69,1290300,112.35
2004-10-04,113.85,114.45,113.9,415600,114.13
2004-10-05,113.55,114.17,113.94,415900,113.86
2004-10-06,113.72,114.68,114.6,256400,113.78
2004-10-07,113.39,114.4,113.55,140500,114.4
2004-10-08,112.4,113.72,112.54,334700,113.25
2004-10-11,112.68,113.02,112.96,127500,112.78
2004-10-12,111.99,112.86,112.66,165100,112.33
2004-10-13,111.42,113.1,111.64,247400,113.07
2004-10-14,110.61,111.93,110.75,217200,111.77
2004-10-15,110.65,111.75,111.26,264500,111.05
2004-10-18,110.81,111.91,111.66,371300,111.02
2004-10-19,110.65,112.26,110.74,396700,112
2004-10-20,109.81,110.85,110.6,301600,110.4
2004-10-21,110.28,111.34,111.19,470000,110.74
2004-10-22,110,111.24,110.02,366500,111.24
2004-10-25,109.41,110.15,109.93,945400,109.83
2004-10-26,109.97,111.65,111.65,564400,110.17
2004-10-27,111.22,113.1,113,618200,111.42
2004-10-28,112.55,113.6,113.29,683600,112.79
2004-10-29,112.97,113.66,113.2,715400,113.18
2004-11-01,113.26,113.87,113.53,408600,113.58
2004-11-02,113.27,114.57,113.6,425600,113.74
2004-11-03,114.31,115.39,114.97,621200,115.16
2004-11-04,114.75,116.72,116.62,1183400,114.89
2004-11-05,116.58,117.63,117.29,1143700,117.01
2004-11-08,116.8,117.27,117.15,341200,117.1
2004-11-09,116.88,117.53,117.02,205200,117.19
2004-11-10,116.84,117.55,117.02,270400,117.14
2004-11-11,117.15,118.11,117.92,1501700,117.28
2004-11-12,117.76,119.01,118.91,406800,118.08
2004-11-15,118.65,119.12,119.09,619300,118.89
2004-11-16,118.15,118.78,118.33,402100,118.76
2004-11-17,118.55,119.52,118.86,1082300,118.87
2004-11-18,118.65,119.18,119.09,959100,118.96
2004-11-19,117.61,119.12,117.75,386700,119.1
2004-11-22,117.47,118.52,118.44,566200,117.69
2004-11-23,117.79,118.64,118.59,371500,118.36
2004-11-24,118.52,118.98,118.9,274100,118.66
2004-11-26,118.78,119.38,118.78,254700,118.92
2004-11-29,117.89,119.41,118.27,821700,119.19
2004-11-30,118.04,118.61,118.22,889900,118.49
2004-12-01,118.5,119.89,119.62,591000,118.55
2004-12-02,119.49,120.26,119.73,878900,119.55
2004-12-03,119.51,120.53,119.6,500200,119.78
2004-12-06,119.26,120.04,119.67,248700,119.66
2004-12-07,118.45,119.96,118.45,360400,119.81
2004-12-08,118.47,119.2,119.18,261000,118.72
2004-12-09,118.17,119.85,119.58,318500,118.68
2004-12-10,119.29,119.97,119.79,513700,119.39
2004-12-13,119.8,120.85,120.85,527800,120.23
2004-12-14,120.62,121.39,121.28,258200,120.62
2004-12-15,120.74,121.53,121.36,686500,121.14
2004-12-16,120.65,121.66,121.3,659200,121.26
2004-12-17,120.19,120.94,120.35,1039000,120.42
2004-12-20,120.22,121.24,120.49,2435800,120.95
2004-12-21,120.5,121.49,121.44,514700,120.73
2004-12-22,121.35,122.01,121.75,708100,121.41
2004-12-23,121.84,122.26,121.84,329900,121.88
2004-12-27,120.61,121.52,120.69,1170200,121.43
2004-12-28,120.78,121.44,121.42,498300,120.78
2004-12-29,121.15,121.57,121.57,488400,121.25
2004-12-30,120.85,121.76,121.34,1074500,121.49
2004-12-31,121,121.81,121,3124900,121.51
2005-01-03,120.03,121.8985,120.46,579700,121.7
2005-01-04,118.56,120.67,119.01,845400,120.67
2005-01-05,118.29,119.38,118.29,618400,119
2005-01-06,118.45,119.26,118.77,518500,118.57
2005-01-07,118.33,119.34,118.55,583900,119.08
2005-01-10,118.54,119.6,119.15,577600,118.65
2005-01-11,118.16,118.86,118.34,237400,118.69
2005-01-12,117.68,118.99,118.8,621800,118.54
2005-01-13,117.69,118.89,117.82,804600,118.77
2005-01-14,117.94,118.67,118.47,470200,118.13
2005-01-18,118.12,119.73,119.73,3292200,118.23
2005-01-19,118.41,119.63,118.41,762100,119.56
2005-01-20,117.476,118.34,117.7,628500,118.05
2005-01-21,116.87,118.11,116.9,1468200,117.9
2005-01-24,116.53,117.46,116.75,657500,117.19
2005-01-25,116.88,117.59,117,378500,117.07
2005-01-26,117.16,117.74,117.39,369700,117.47
2005-01-27,117.15,117.88,117.57,477000,117.27
2005-01-28,116.76,117.69,117.24,731700,117.63
2005-01-31,117.86,118.41,118.29,916800,118.09
2005-02-01,118.21,119.2,119.05,323800,118.45
2005-02-02,119.05,119.72,119.43,650900,119.12
2005-02-03,118.8,119.32,119.14,565200,119.21
2005-02-04,119.14,120.57,120.37,487300,119.14
2005-02-07,120.2,120.65,120.21,1707000,120.39
2005-02-08,120.23,120.79,120.36,438300,120.32
2005-02-09,119.39,120.61,119.43,732200,120.58
2005-02-10,119.43,120.15,119.98,294600,119.83
2005-02-11,119.644,121.19,120.82,797400,119.89
2005-02-14,120.68,121.04,120.81,362400,120.85
2005-02-15,120.88,121.58,121.36,767700,121.01
2005-02-16,120.918,121.6,121.35,473500,121.09
2005-02-17,120.36,121.48,120.36,2473800,121.35
2005-02-18,120.09,120.67,120.5,393100,120.36
2005-02-22,118.74,120.6,118.76,984900,120.02
2005-02-23,118.83,119.69,119.64,650200,119.08
2005-02-24,119.18,120.47,120.36,374300,119.43
2005-02-25,120.35,121.65,121.57,1302400,120.41
2005-02-28,120.26,121.48,120.75,594600,121.24
2005-03-01,121.03,121.65,121.43,368300,121.03
2005-03-02,120.81,122.03,121.4,481800,120.95
2005-03-03,120.9,122.01,121.42,240600,121.78
2005-03-04,121.98,122.93,122.85,297000,122.14
2005-03-07,122.74,123.36,122.98,549600,122.79
2005-03-08,122.303,123.03,122.46,397800,122.81
2005-03-09,121.16,122.43,121.18,602000,122.2
2005-03-10,120.65,121.63,121.47,1128400,121.45
2005-03-11,120.37,121.93,120.61,450500,121.43
2005-03-14,120.5,121.29,121.29,345200,120.8
2005-03-15,120.28,121.61,120.33,902200,121.55
2005-03-16,119.08,120.01,119.28,798500,119.97
2005-03-17,119.14,119.86,119.57,588800,119.49
2005-03-18,118.77,119.73,119.09,899400,119.73
2005-03-21,118.36,119.36,118.74,1556900,119.31
2005-03-22,117.49,119.47,117.49,1573000,118.93
2005-03-23,117.4,118.16,117.69,1816200,117.62
2005-03-24,117.69,118.56,117.72,477900,118.03
2005-03-28,117.2,117.79,117.23,633700,117.23
2005-03-29,116.18,117.8,116.51,560000,116.96
2005-03-30,116.61,118.1,118.1,682500,116.64
2005-03-31,117.75,118.31,117.82,1266300,117.94
