caldt,vwretd,vwretx,totval,usdval,usdcnt,spindx,sprtrn
19860107,0.014585,0.014585,1493614850,1471687540,499,213.8,0.014954
19860108,-0.02731,-0.02731,1452941900,1493614850,499,207.97,-0.027268
19860109,-0.008635,-0.008711,1440820790,1452941900,499,206.11,-0.008944
19860110,-0.000867,-0.000917,1439612400,1440820790,500,205.96,-0.000728
19860113,0.003849,0.003806,1445091770,1439612400,500,206.72,0.00369
19860114,-0.000699,-0.000734,1444049250,1445091770,500,206.64,-0.000387
19860115,0.007922,0.007922,1455693080,1444049250,500,208.26,0.00784
19860116,0.00472,0.00472,1462375580,1455360080,499,209.17,0.00437
19860117,-0.003513,-0.003739,1456585390,1462375580,499,208.43,-0.003538
19860120,-0.003785,-0.003785,1451096850,1456585390,499,207.53,-0.004318
19860121,-0.008167,-0.008171,1439237400,1451096850,499,205.79,-0.008384
19860122,-0.011048,-0.011061,1423317900,1439237400,499,203.49,-0.011176
19860123,0.003798,0.003798,1428922070,1423317900,499,204.25,0.003735
19860124,0.010558,0.010474,1444246590,1428922070,500,206.43,0.010673
19860127,0.004967,0.004747,1451231130,1444246590,500,207.39,0.00465
19860128,0.011719,0.011508,1467889650,1451231130,500,209.81,0.011669
19860129,0.002739,0.002604,1472016390,1467889650,500,210.29,0.002288
19860130,-0.004625,-0.004776,1467157390,1472016390,500,209.33,-0.004565
19860131,0.01196,0.011894,1484606310,1467157390,500,211.78,0.011704
19860203,0.010712,0.010147,1499670080,1484606310,500,213.96,0.010294
19860204,-0.003526,-0.004435,1492996650,1499670080,500,212.79,-0.005468
19860205,0.000534,0.000534,1492849880,1492996650,500,212.96,0.000799
19860206,0.002061,0.002057,1495918490,1492849880,500,213.47,0.002395
19860207,0.005658,0.004821,1503131970,1495918490,500,214.56,0.005106
19860210,0.008067,0.007714,1514726000,1503131970,500,216.24,0.00783
19860211,-0.000951,-0.001242,1513028150,1514726000,500,215.92,-0.00148
19860212,0.000619,0.000498,1511850320,1510031350,499,215.97,0.000232
19860213,0.006478,0.006244,1522229830,1511850320,499,217.4,0.006621
19860214,0.010431,0.010176,1537351300,1522229830,500,219.76,0.010856
19860218,0.012905,0.012781,1557000120,1537351300,500,222.45,0.012241
19860219,-0.011623,-0.011654,1538916010,1557000120,500,219.76,-0.012093
19860220,0.010843,0.010818,1555656530,1538916010,500,222.22,0.011194
19860221,0.010826,0.010795,1572467090,1555656530,500,224.62,0.0108
19860224,-0.000737,-0.001121,1570704230,1572467090,500,224.34,-0.001247
19860225,-0.002328,-0.002622,1566588900,1570704230,500,223.79,-0.002452
19860226,0.001219,0.001146,1568414630,1566588900,500,224.04,0.001117
19860227,0.012183,0.012058,1587906190,1568414630,500,226.77,0.012185
19860228,0.001086,0.000905,1589622680,1587906190,500,226.92,0.000661
19860303,-0.005726,-0.006016,1580060110,1589622680,500,225.42,-0.00661
19860304,-0.004379,-0.004525,1570120150,1580060110,500,224.38,-0.004614
19860305,-0.000695,-0.000705,1569389130,1570120150,500,224.34,-0.000178
19860306,0.004308,0.004256,1573639080,1569389130,500,225.13,0.003521
19860307,0.001878,0.001837,1576719540,1573639080,500,225.57,0.001954
19860310,0.005162,0.004809,1584309100,1576719540,500,226.58,0.004478
19860311,0.022259,0.021985,1619294130,1584309100,500,231.69,0.022553
19860312,0.003716,0.003705,1625315060,1619294130,500,232.54,0.003669
19860313,0.002513,0.002497,1629470970,1625315060,500,233.19,0.002795
19860314,0.013562,0.013528,1651532390,1629470970,500,236.55,0.014409
19860317,-0.007123,-0.007151,1639738800,1651532390,500,234.67,-0.007948
19860318,0.004989,0.004922,1647849720,1639738800,500,235.78,0.00473
19860319,-0.001212,-0.001218,1645820360,1647849720,500,235.6,-0.000763
19860320,0.004741,0.004681,1653658790,1645820360,500,236.54,0.00399
19860321,-0.01338,-0.013453,1631280320,1653658790,500,233.34,-0.013528
19860324,0.008399,0.007676,1643027420,1631280320,500,235.33,0.008528
19860325,-0.002063,-0.002079,1639919970,1643027420,500,234.72,-0.002592
19860326,0.011187,0.011132,1656865510,1638597020,499,237.3,0.010992
19860327,0.007084,0.007079,1671819980,1656865510,499,238.97,0.007038
19860331,-0.000193,-0.000409,1671573890,1671819980,499,238.9,-0.000293
19860401,-0.015524,-0.015564,1645591350,1671573890,499,235.14,-0.015739
19860402,0.002143,0.002003,1648888770,1645591350,499,235.71,0.002424
19860403,-0.013068,-0.013081,1628210850,1648888770,499,232.47,-0.013746
19860404,-0.0164,-0.0168,1600857290,1628210850,500,228.69,-0.01626
19860407,-0.00049,-0.000514,1600034490,1600857290,500,228.63,-0.000262
19860408,0.021728,0.021728,1634841360,1600034490,500,233.52,0.021388
19860409,0.001054,0.001001,1636410690,1634841360,500,233.75,0.000985
19860410,0.011058,0.011053,1654399790,1636410690,500,236.44,0.011508
19860411,-0.002024,-0.002036,1650982280,1654399790,500,235.97,-0.001988
19860414,0.005729,0.005615,1659985910,1650982280,500,237.28,0.005552
19860415,0.00194,0.00183,1663031120,1659985910,500,237.73,0.001896
19860416,0.019257,0.019257,1695003360,1663031120,500,242.22,0.018887
19860417,0.002933,0.002933,1699974820,1695003360,500,243.03,0.003344
19860418,-0.002327,-0.002352,1690384750,1694321420,499,242.38,-0.002675
19860421,0.009939,0.009916,1707221070,1690384750,499,244.74,0.009737
19860422,-0.009889,-0.009902,1690298420,1707221070,499,242.42,-0.009479
19860423,-0.002857,-0.002857,1685575280,1690298420,499,241.75,-0.002764
19860424,0.001489,0.001431,1690642020,1685575280,499,242.02,0.001117
19860425,0.000406,0.000344,1691152470,1690642020,500,242.29,0.001116
19860428,0.00386,0.003666,1697398040,1691152470,500,243.08,0.003261
19860429,-0.010229,-0.010523,1679466280,1697398040,500,240.51,-0.010573
19860430,-0.020842,-0.020971,1642760880,1677915010,499,235.52,-0.020748
19860501,-0.001062,-0.001265,1638762810,1640838000,497,235.16,-0.001529
19860502,-0.001914,-0.001987,1635507550,1638762810,497,234.79,-0.001573
19860505,0.01364,0.01301,1656594390,1635343800,496,237.73,0.012522
19860506,-0.002238,-0.002341,1652935430,1656594390,496,237.24,-0.002061
19860507,-0.004523,-0.005001,1644667230,1652935430,497,236.08,-0.00489
19860508,0.004839,0.004377,1656085500,1644667230,497,237.13,0.004448
19860509,0.003258,0.002789,1660713700,1656085500,500,237.85,0.003036
19860512,-0.00107,-0.001481,1658250100,1660713700,500,237.58,-0.001135
19860513,-0.004383,-0.004466,1650892290,1658250100,500,236.41,-0.004925
19860514,0.004939,0.004847,1658896400,1650892290,500,237.54,0.00478
19860515,-0.013313,-0.013402,1636677630,1658896400,500,234.43,-0.013093
19860516,-0.006749,-0.006895,1625392220,1636677630,500,232.76,-0.007124
19860519,0.002132,0.001869,1628430040,1625392220,500,233.2,0.00189
19860520,0.013183,0.012965,1649569150,1628430040,500,236.11,0.012479
19860521,-0.002669,-0.002732,1645431280,1649569150,500,235.45,-0.002795
19860522,0.019561,0.019519,1676748320,1645431280,500,240.12,0.019834
19860523,0.005583,0.005375,1685855100,1676748320,500,241.35,0.005122
19860527,0.014687,0.014485,1710297680,1685855100,500,244.75,0.014087
19860528,0.007694,0.007567,1722340830,1710297680,500,246.63,0.007681
19860529,0.005332,0.005311,1728794620,1722340830,500,247.98,0.005474
19860530,-0.002326,-0.002438,1724749350,1728794620,500,247.35,-0.002541
19860602,-0.00933,-0.01008,1707363640,1724749350,500,245.04,-0.009339
19860603,0.002029,0.001881,1710544850,1707363640,500,245.51,0.001918
19860604,-0.006073,-0.00614,1700041880,1710544850,500,243.94,-0.006395
19860605,0.006484,0.006439,1714065400,1700041880,500,245.65,0.00701
19860606,0.000324,0.000295,1714771090,1714065400,500,245.67,8.1E-05
19860609,-0.022593,-0.022759,1675042850,1714771090,500,239.96,-0.023243
19860610,-0.001213,-0.001548,1666631900,1669044550,499,239.58,-0.001584
19860611,0.006477,0.006459,1678671380,1666631900,499,241.13,0.00647
19860612,0.001582,0.001519,1682306130,1678671380,499,241.49,0.001493
19860613,0.0172,0.017173,1711116340,1682306130,500,245.73,0.017558
19860616,0.001217,0.001158,1713429640,1711116340,500,246.13,0.001628
19860617,-0.006866,-0.006925,1701825830,1713429640,500,244.35,-0.007232
19860618,0.002121,0.002115,1705448940,1701825830,500,244.99,0.002619
19860619,-0.002994,-0.003,1700431530,1705448940,500,244.06,-0.003796
19860620,0.012813,0.012813,1722262950,1700431530,500,247.58,0.014423
19860623,-0.008515,-0.008523,1707753740,1722262950,500,245.26,-0.009371
19860624,0.008132,0.007444,1720509100,1707753740,500,247.03,0.007217
19860625,0.007897,0.00788,1734066390,1720509100,500,248.93,0.007691
19860626,-0.000953,-0.000989,1732892170,1734066390,500,248.74,-0.000763
19860627,0.003628,0.003413,1740501590,1732892170,500,249.6,0.003457
19860630,0.005285,0.005232,1748550190,1738477840,499,250.84,0.004968
19860701,0.004746,0.004639,1758810450,1748550190,499,252.04,0.004784
19860702,0.002757,0.002747,1763678010,1758810450,500,252.7,0.002619
19860703,-0.003471,-0.003793,1756988020,1763678010,500,251.79,-0.003601
19860707,-0.030913,-0.031002,1702517600,1756988020,500,244.05,-0.03074
19860708,-0.010551,-0.010563,1684608280,1702517600,500,241.59,-0.01008
19860709,0.005589,0.005533,1694039690,1684608280,500,242.82,0.005091
19860710,0.000734,0.000734,1695283920,1694039690,500,243.01,0.000782
19860711,-0.002562,-0.002567,1690932340,1695283920,500,242.22,-0.003251
19860714,-0.016908,-0.017027,1662256630,1690932340,500,238.11,-0.016968
19860715,-0.018248,-0.018265,1631896200,1662256630,500,233.66,-0.018689
19860716,0.004644,0.004555,1636207680,1628368930,499,235.01,0.005778
19860717,0.004829,0.004816,1645139800,1636207680,499,236.07,0.00451
19860718,0.001209,0.001189,1647096200,1645139800,500,236.36,0.001228
19860721,-0.000678,-0.000765,1645836960,1647096200,500,236.24,-0.000508
19860722,0.008861,0.008854,1660425160,1645836960,500,238.18,0.008212
19860723,0.001176,0.001163,1662351080,1660425160,500,238.67,0.002057
19860724,-0.002549,-0.002549,1660528600,1662351080,500,237.95,-0.003017
19860725,0.009891,0.009848,1676862760,1660528600,500,240.22,0.00954
19860728,-0.017742,-0.018033,1645908850,1676862760,500,236.01,-0.017526
19860729,-0.005439,-0.005792,1636404510,1645908850,500,234.55,-0.006186
19860730,0.008549,0.008433,1650160780,1636404510,500,236.59,0.008698
19860731,-0.001813,-0.001953,1652188980,1650160780,500,236.12,-0.001987
19860801,-0.005259,-0.005341,1643381250,1652188980,500,234.91,-0.005125
19860804,0.005777,0.005177,1651919910,1643381250,500,235.99,0.004598
19860805,0.00325,0.003103,1657045470,1651919910,500,237.03,0.004407
19860806,-0.000456,-0.000486,1655493390,1656266930,499,236.84,-0.000802
19860807,0.002137,0.001207,1659135700,1655493390,499,237.04,0.000844
19860808,-0.00059,-0.000916,1657676810,1659135700,500,236.88,-0.000675
19860811,0.016937,0.016524,1685067770,1657676810,500,240.68,0.016042
19860812,0.010847,0.010641,1702997940,1685067770,500,243.34,0.011052
19860813,0.009658,0.009644,1719454300,1702997940,500,245.67,0.009575
19860814,0.00232,0.002252,1722266700,1718280450,499,246.25,0.002361
19860815,0.003278,0.003223,1727793850,1722266700,499,247.15,0.003655
19860818,0.001222,0.000819,1729220590,1727793850,499,247.38,0.000931
19860819,-0.003078,-0.003116,1723832610,1729220590,499,246.51,-0.003517
19860820,0.013136,0.013109,1747839010,1723832610,499,249.77,0.013225
19860821,-0.000445,-0.00054,1748176970,1747839010,499,249.67,-0.0004
19860822,0.002131,0.00211,1751878030,1748176970,500,250.19,0.002083
19860825,-0.008976,-0.009289,1736087860,1751878030,500,247.81,-0.009513
19860826,0.020314,0.020141,1771164150,1736087860,500,252.84,0.020298
19860827,0.001675,0.001586,1773988990,1771164150,500,253.3,0.001819
19860828,-0.001589,-0.001621,1771135730,1773988990,500,252.84,-0.001816
19860829,0.00031,0.000119,1772686180,1771135730,500,252.93,0.000356
19860902,-0.017372,-0.017604,1740689140,1772686180,500,248.52,-0.017436
19860903,0.006183,0.006167,1751331030,1740689140,500,250.08,0.006277
19860904,0.015052,0.014935,1776983320,1751331030,500,253.83,0.014995
19860905,-0.013049,-0.01305,1754284070,1776983320,500,250.47,-0.013237
19860908,-0.00909,-0.009218,1738175250,1754284070,500,248.14,-0.009303
19860909,-0.001384,-0.001769,1735272170,1738175250,500,247.67,-0.001894
19860910,-0.002905,-0.002905,1730361080,1735272170,500,247.06,-0.002463
19860911,-0.047988,-0.048009,1647152740,1730361080,500,235.18,-0.048085
19860912,-0.019,-0.019008,1615835720,1647152740,500,230.67,-0.019177
19860915,0.004942,0.004875,1624289670,1615835720,500,231.94,0.005506
19860916,-0.000424,-0.000601,1623313780,1624289670,500,231.72,-0.000949
19860917,8.5E-05,4.7E-05,1619188210,1618888770,499,231.68,-0.000173
19860918,0.00262,0.002603,1622501090,1619188210,499,232.31,0.002719
19860919,-0.000462,-0.000471,1622169570,1622501090,500,232.21,-0.00043
19860922,0.010865,0.01083,1639239530,1622169570,500,234.93,0.011714
19860923,0.004483,0.004315,1646410880,1639239530,500,235.67,0.00315
19860924,0.00308,0.002349,1650354110,1646410880,500,236.28,0.002588
19860925,-0.018183,-0.018209,1621326500,1650354110,500,231.83,-0.018834
19860926,0.001001,0.001001,1622876390,1621326500,500,232.23,0.001725
19860929,-0.009459,-0.009677,1607171290,1622876390,500,229.91,-0.00999
19860930,0.006346,0.006184,1617006670,1607171290,500,231.32,0.006133
19861001,0.009472,0.009433,1631224270,1615980830,499,233.6,0.009856
19861002,0.001739,0.001739,1634018640,1631224270,499,233.92,0.00137
19861003,-0.000949,-0.000997,1632365870,1634018640,500,233.71,-0.000898
19861006,0.004679,0.004307,1636072470,1629056560,498,234.78,0.004578
19861007,-0.001839,-0.00184,1634165540,1636072470,498,234.41,-0.001576
19861008,0.010042,0.008952,1648842330,1634165540,499,236.68,0.009684
19861009,-0.003901,-0.003901,1643238310,1648842330,499,235.85,-0.003507
19861010,-0.001173,-0.001223,1641116930,1643238310,500,235.48,-0.001569
19861013,0.001797,0.001797,1644069690,1641116930,500,235.91,0.001826
19861014,-0.00227,-0.002281,1640319740,1644069690,500,235.37,-0.002289
19861015,0.014954,0.01492,1664943410,1640319740,500,238.8,0.014573
19861016,0.002939,0.002939,1669836260,1664943410,500,239.53,0.003057
19861017,-0.003216,-0.003237,1664697460,1669836260,500,238.84,-0.002881
19861020,-0.011478,-0.011664,1645210200,1664697460,500,235.97,-0.012016
19861021,-0.000393,-0.000394,1644563310,1645210200,500,235.88,-0.000381
19861022,0.001523,0.001523,1647082080,1644563310,500,236.26,0.001611
19861023,0.013038,0.013038,1667437050,1647082080,500,239.28,0.012783
19861024,-0.003989,-0.003989,1660881270,1667437050,500,238.26,-0.004263
19861027,0.002597,0.002286,1664680420,1660881270,500,238.77,0.002141
19861028,0.002157,0.001963,1668011370,1664680420,500,239.26,0.002052
19861029,0.006849,0.006729,1679235220,1668011370,500,240.94,0.007022
19861030,0.011963,0.011957,1699314610,1679235220,500,243.71,0.011497
19861031,0.000707,0.000526,1700190900,1699314610,500,243.98,0.001108
19861103,0.008051,0.007553,1713033160,1700190900,500,245.8,0.00746
19861104,0.002272,0.001887,1716564180,1713033160,500,246.2,0.001627
19861105,0.002499,0.001571,1719233920,1716564180,500,246.58,0.001543
19861106,-0.002575,-0.003809,1712267920,1719233920,500,245.87,-0.002879
19861107,-0.000106,-0.000529,1711375020,1712267920,500,245.77,-0.000407
19861110,0.001457,0.001384,1713745500,1711375020,500,246.13,0.001465
19861111,0.004006,0.004006,1720610280,1713745500,500,247.08,0.00386
19861112,-0.002128,-0.00225,1716738270,1720610280,500,246.64,-0.001781
19861113,-0.014711,-0.01481,1690951450,1716738270,500,243.02,-0.014677
19861114,0.006285,0.006167,1701364070,1690951450,500,244.5,0.00609
19861117,-0.005208,-0.00556,1691842150,1701364070,500,243.21,-0.005276
19861118,-0.025932,-0.026077,1647723420,1691842150,500,236.78,-0.026438
19861119,0.003386,0.003366,1653282350,1647723420,500,237.66,0.003717
19861120,0.018426,0.018367,1684601250,1653282350,500,242.05,0.018472
19861121,0.015876,0.015655,1710976700,1684601250,500,245.86,0.015741
19861124,0.007123,0.006797,1722004470,1710976700,500,247.45,0.006467
19861125,0.003105,0.003091,1723505780,1718256610,499,248.17,0.00291
19861126,0.001756,0.0017,1726495420,1723505780,499,248.77,0.002418
19861128,0.00192,0.001875,1731030070,1726495420,499,249.22,0.001809
19861201,3.5E-05,-0.000345,1730433560,1731030070,500,249.05,-0.000682
19861202,0.019559,0.019297,1763833860,1730433560,500,254,0.019876
19861203,-2.6E-05,-3.3E-05,1763776520,1763833860,500,253.85,-0.000591
19861204,-0.002894,-0.002988,1758603950,1763776520,500,253.04,-0.003191
19861205,-0.007772,-0.007779,1744448190,1758603950,500,251.17,-0.00739
19861208,0.00069,0.000546,1745632210,1744448190,500,251.16,-4E-05
19861209,-0.007257,-0.007591,1732193600,1745632210,500,249.28,-0.007485
19861210,0.006658,0.006619,1743644710,1732193600,500,250.96,0.006739
19861211,-0.011229,-0.011255,1724039360,1743644710,500,248.17,-0.011117
19861212,-0.003611,-0.00362,1717504950,1724039360,500,247.35,-0.003304
19861215,0.003412,0.003333,1723375600,1717504950,500,248.21,0.003477
19861216,0.007415,0.007297,1734810370,1722180040,499,250.04,0.007373
19861217,-0.009376,-0.009393,1718240280,1734810370,499,247.56,-0.009918
19861218,-0.003683,-0.003702,1713841890,1718240280,499,246.78,-0.003151
19861219,0.010802,0.010792,1732292450,1713841890,500,249.73,0.011954
19861222,-0.003209,-0.003224,1726296510,1732292450,500,248.75,-0.003924
19861223,-0.010127,-0.010222,1708650910,1726296510,500,246.34,-0.009688
19861224,0.00341,0.002704,1713270670,1708650910,500,246.75,0.001664
19861226,0.001034,0.000836,1714222070,1713270670,500,246.92,0.000689
19861229,-0.009448,-0.009533,1697880880,1714222070,500,244.67,-0.009112
19861230,-0.005425,-0.005425,1688106110,1697880880,500,243.37,-0.005313
19861231,-0.006178,-0.006204,1673969690,1684773660,499,242.17,-0.004931
19870102,0.01894,0.01891,1705674240,1673969690,499,246.45,0.017674
19870105,0.024527,0.024148,1746862920,1705674240,499,252.19,0.023291
19870106,0.002155,0.002155,1750929790,1746862920,499,252.78,0.00234
19870107,0.010119,0.010119,1768584650,1750929790,499,255.33,0.010088
19870108,0.007579,0.00757,1785959280,1768584650,499,257.28,0.007637
19870109,0.005695,0.005572,1795911230,1785959280,500,258.73,0.005636
19870112,0.006296,0.006255,1807145020,1795911230,500,260.3,0.006068
19870113,-0.00124,-0.001275,1804797560,1807145020,500,259.95,-0.001345
19870114,0.010243,0.010163,1823139740,1804797560,500,262.64,0.010348
19870115,0.010135,0.010135,1841616840,1823139740,500,265.49,0.010851
19870116,0.003315,0.003236,1847575650,1841616840,500,266.28,0.002976
19870119,0.011777,0.011777,1869324900,1847575650,500,269.34,0.011492
